time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
20:08:07,1,40,13.9,71.6,71,100,99,63,29.4,03_Mar_2015,
20:08:12,1,50,13.6,72.3,62,100,99,55,29.4,03_Mar_2015,
20:08:17,1,50,13.6,71,62,100,99,55,29.5,03_Mar_2015,
20:08:22,1,50,13.6,70.4,62,100,99,55,29.5,03_Mar_2015,
20:08:27,1,40,16.5,70.5,67,100,99,60,29.5,03_Mar_2015,
20:08:32,1,40,16.5,72.5,67,100,99,60,29.5,03_Mar_2015,
20:08:37,1,40,16.5,69.6,67,100,99,60,29.5,03_Mar_2015,
20:08:42,1,40,24,67.9,75,100,99,67,29.5,03_Mar_2015,
20:08:47,1,40,24,67.8,75,100,99,67,29.6,03_Mar_2015,
20:08:52,1,40,24,72.2,75,100,99,67,29.6,03_Mar_2015,
20:08:57,1,40,27,68.9,88,100,99,79,29.6,03_Mar_2015,
20:09:02,1,40,27,68.6,88,100,99,79,29.6,03_Mar_2015,
20:09:07,1,40,27,70.5,88,100,99,79,29.6,03_Mar_2015,
20:09:12,1,40,30.8,69.1,93,100,99,83,29.6,03_Mar_2015,
20:09:17,1,40,30.8,72.2,93,100,99,83,29.7,03_Mar_2015,
20:09:22,1,40,30.8,73.4,93,100,99,83,29.7,03_Mar_2015,
20:09:27,1,40,34.4,71.9,90,100,99,81,29.7,03_Mar_2015,
20:09:32,1,40,34.4,79.5,90,100,99,81,29.7,03_Mar_2015,
20:09:37,1,40,34.4,68.5,90,100,99,81,29.7,03_Mar_2015,
20:09:42,1,40,31,68.6,91,100,98,81,29.7,03_Mar_2015,
20:09:47,1,40,31,73.7,91,100,98,81,29.8,03_Mar_2015,
20:09:52,1,40,31,73.4,91,100,98,81,29.8,03_Mar_2015,
20:09:57,1,40,34,68.9,91,100,97,81,29.8,03_Mar_2015,
20:10:02,1,40,34,65.9,91,100,97,81,29.8,03_Mar_2015,
20:10:07,1,40,34,71.3,91,100,97,81,29.8,03_Mar_2015,
20:10:12,1,40,36.8,69.5,80,100,98,72,29.8,03_Mar_2015,
20:10:17,1,40,36.8,70.8,80,100,98,72,29.8,03_Mar_2015,
20:10:22,1,40,36.8,71.7,80,100,98,72,29.8,03_Mar_2015,
20:10:27,1,40,33.9,70.9,89,100,98,80,29.8,03_Mar_2015,
20:10:32,1,40,33.9,79.3,89,100,98,80,29.9,03_Mar_2015,
20:10:37,1,40,33.9,73.4,89,100,98,80,29.9,03_Mar_2015,
